global_step,epoch,step_in_epoch,phase,phase_blend_from,phase_blend_to,phase_blend_alpha,actor_loss,critic_loss,imag_return,entropy,plan_loss,wm_plan_loss,real_plan_loss,expected_cost,relative_cost,wm_relative_cost,real_relative_cost,margin_loss,wm_rank_loss,real_rank_loss,planner_entropy,actor_vs_planner_agreement,actor_vs_real_agreement,wm_real_best_agreement,real_teacher_mix,valid_action_count_mean,real_expected_cost,real_best_cost,lr,plan_weight,rank_weight,relative_weight,entropy_coef,wall_time,eval_latency_short,eval_reward_short,anchor_eval_latency,anchor_eval_reward,eval_score,best_eval_latency_so_far,best_eval_score_so_far,score_improved,short_guard_ok,anchor_guard_ok,rollback_triggered,is_best_checkpoint
43,0,42,A,A,A,0.0,0.6804731488227844,0.033917829394340515,-2058.2664012908936,0.5690690279006958,0.5758699178695679,0.5758422613143921,0.571688175201416,2.0582664012908936,0.06429734826087952,0.041678592562675476,0.10963480919599533,0.11785498261451721,0.056097373366355896,0.21950586140155792,0.5610870122909546,0.859375,0.65625,0.703125,0.34453123807907104,1.9375,2.0624446868896484,1.9528098106384277,0.00045,1.1,0.25,0.45,0.02,1776781974.5497034,,,,,,,,,,,,
44,0,43,A,A,A,0.0,0.7486516237258911,0.024353140965104103,-1958.0035209655762,0.6336809992790222,0.6429370641708374,0.6451221704483032,0.6347894668579102,1.9580035209655762,0.060466378927230835,0.03861236572265625,0.10012929141521454,0.10753825306892395,0.04764001443982124,0.19941779971122742,0.6303642988204956,0.8046875,0.671875,0.7421875,0.33867186307907104,2.03125,1.9849472045898438,1.8848178386688232,0.00045,1.1,0.25,0.45,0.02,1776781974.5597088,,,,,,,,,,,,
45,0,44,A,A,A,0.0,0.731305718421936,0.02916911616921425,-2046.769380569458,0.6090453267097473,0.6245232820510864,0.6219648122787476,0.6245200634002686,2.046769380569458,0.06179889291524887,0.04030889272689819,0.10319269448518753,0.11480629444122314,0.033980559557676315,0.23780883848667145,0.609300971031189,0.90625,0.625,0.6640625,0.35039061307907104,2.0234375,2.063798427581787,1.9606056213378906,0.00045,1.1,0.25,0.45,0.02,1776781974.5714018,,,,,,,,,,,,
46,0,45,A,A,A,0.0,0.7347676753997803,0.019550619646906853,-1900.3894329071045,0.6164473295211792,0.6315930485725403,0.6291474103927612,0.6310946941375732,1.9003894329071045,0.05558563023805618,0.0340949147939682,0.09584279358386993,0.10932277143001556,0.0440995916724205,0.20757383108139038,0.618598222732544,0.8359375,0.6953125,0.7109375,0.3433593809604645,2.0078125,1.9383944272994995,1.8425517082214355,0.00045,1.1,0.25,0.45,0.02,1776781974.582517,,,,,,,,,,,,
47,0,46,A,A,A,0.0,0.7416595220565796,0.032538048923015594,-2013.932704925537,0.6264964938163757,0.6366243362426758,0.6363099217414856,0.6319780349731445,2.013932704925537,0.061272066086530685,0.03628581762313843,0.10942614078521729,0.10532071441411972,0.031237920746207237,0.21810495853424072,0.6236323118209839,0.8828125,0.703125,0.7421875,0.33867189288139343,2.03125,2.047952175140381,1.9385261535644531,0.00045,1.1,0.25,0.45,0.02,1776781974.592523,,,,,,,,,,,,
48,0,47,A,A,A,0.0,0.6968269944190979,0.02081603743135929,-2016.6444778442383,0.5950870513916016,0.6022857427597046,0.6011520028114319,0.6011236310005188,2.0166444778442383,0.05182249844074249,0.032674334943294525,0.08498421311378479,0.09157714247703552,0.029543418437242508,0.18095043301582336,0.5928795337677002,0.8984375,0.6640625,0.65625,0.3515625,1.9921875,2.0666112899780273,1.9816272258758545,0.00045,1.1,0.25,0.45,0.02,1776781974.60403,,,,,,,,,,,,
49,0,48,A,A,A,0.0,0.7782577276229858,0.043396953493356705,-1984.1110706329346,0.6578772664070129,0.6630821228027344,0.6636626720428467,0.6588234901428223,1.9841110706329346,0.07075951248407364,0.04455643892288208,0.11889085173606873,0.12073269486427307,0.05017393082380295,0.23229438066482544,0.6491793394088745,0.8515625,0.640625,0.6484375,0.35273438692092896,2.0859375,2.0353446006774902,1.9164535999298096,0.00045,1.1,0.25,0.45,0.02,1776781974.6165457,,,,,,,,,,,,
50,0,49,A,A,A,0.0,0.7539238929748535,0.028895046561956406,-2114.1090393066406,0.6403462290763855,0.6432262659072876,0.642799973487854,0.641258955001831,2.1141090393066406,0.06297467648983002,0.038432735949754715,0.10656394809484482,0.12337324023246765,0.06319936364889145,0.21808326244354248,0.6302123069763184,0.7578125,0.6328125,0.6875,0.34687501192092896,2.0390625,2.126791477203369,2.0202274322509766,0.00045,1.1,0.25,0.45,0.02,1776781974.6265461,,,,,,,,,,,,
51,0,50,A,A,A,0.0,0.6819568276405334,0.017313100397586823,-2148.4169960021973,0.5840441584587097,0.5851876735687256,0.5856284499168396,0.5828904509544373,2.1484169960021973,0.057248227298259735,0.04063055291771889,0.0872592031955719,0.09667837619781494,0.054936569184064865,0.16382664442062378,0.5766470432281494,0.8203125,0.6875,0.703125,0.34453123807907104,1.9453125,2.197190284729004,2.109930992126465,0.00045,1.1,0.25,0.45,0.02,1776781974.637588,,,,,,,,,,,,
52,0,51,A,A,A,0.0,0.6958961486816406,0.035710133612155914,-2038.7697219848633,0.592881441116333,0.5915418863296509,0.593777060508728,0.5854827165603638,2.0387697219848633,0.06554779410362244,0.04057490825653076,0.11350086331367493,0.11024479568004608,0.05117211490869522,0.21835432946681976,0.5789287090301514,0.796875,0.734375,0.7265625,0.34101563692092896,1.9609375,2.068272590637207,1.9547717571258545,0.00045,1.1,0.25,0.45,0.02,1776781974.6495845,,,,,,,,,,,,
53,0,52,A,A,A,0.0,0.7623656988143921,0.03953426331281662,-2159.67059135437,0.6447962522506714,0.6467568874359131,0.6473867893218994,0.6431580781936646,2.15967059135437,0.06639586389064789,0.0377955436706543,0.11754707992076874,0.13580381870269775,0.060353465378284454,0.25621873140335083,0.6329268217086792,0.796875,0.59375,0.640625,0.3539062440395355,2.0625,2.195103645324707,2.077556610107422,0.00045,1.1,0.25,0.45,0.02,1776781974.6595907,,,,,,,,,,,,
54,0,53,A,A,A,0.0,0.8203977942466736,0.02693980559706688,-2103.8622856140137,0.6986401677131653,0.7039988040924072,0.703502357006073,0.7006909251213074,2.1038622856140137,0.06362022459506989,0.04127016291022301,0.10540290176868439,0.1253712773323059,0.0522601380944252,0.23713910579681396,0.6945334076881409,0.7578125,0.640625,0.6015625,0.3597656488418579,2.15625,2.1324315071105957,2.0270285606384277,0.00045,1.1,0.25,0.45,0.02,1776781974.6708453,,,,,,,,,,,,
55,0,54,A,A,A,0.0,0.6297875046730042,0.017506949603557587,-1996.1427450180054,0.5332322120666504,0.5415068864822388,0.5394834876060486,0.5430110096931458,1.9961427450180054,0.047561876475811005,0.03005719557404518,0.07860993593931198,0.09356680512428284,0.04712551087141037,0.16478657722473145,0.5316910743713379,0.8359375,0.7421875,0.765625,0.33515626192092896,1.8671875,2.0645804405212402,1.9859706163406372,0.00045,1.1,0.25,0.45,0.02,1776781974.6845114,,,,,,,,,,,,
56,0,55,A,A,A,0.0,0.7140164375305176,0.024019833654165268,-1936.0274076461792,0.6073401570320129,0.6125684976577759,0.6130431294441223,0.6079505681991577,1.9360274076461792,0.05557287856936455,0.03325194865465164,0.09653663635253906,0.10932040214538574,0.05055144801735878,0.20099642872810364,0.6035189628601074,0.796875,0.65625,0.7265625,0.34101560711860657,1.984375,1.9618593454360962,1.8653227090835571,0.00045,1.1,0.25,0.45,0.02,1776781974.694517,,,,,,,,,,,,
57,0,56,A,A,A,0.0,0.7126880884170532,0.024066023528575897,-1916.2074327468872,0.6093536615371704,0.6126956343650818,0.6130101680755615,0.6100155115127563,1.9162074327468872,0.057680848985910416,0.037321265786886215,0.09784664958715439,0.09981420636177063,0.05873981863260269,0.17460861802101135,0.6019688248634338,0.78125,0.7265625,0.7890625,0.3316406309604645,1.9921875,1.9423115253448486,1.844464898109436,0.00045,1.1,0.25,0.45,0.02,1776781974.7052357,,,,,,,,,,,,
58,0,57,A,A,A,0.0,0.7698895931243896,0.030421655625104904,-1995.1918125152588,0.6543890237808228,0.6592230796813965,0.6617124676704407,0.6514405012130737,1.9951918125152588,0.06626316159963608,0.043205589056015015,0.10801839828491211,0.11205442249774933,0.04985392466187477,0.20933577418327332,0.6491405367851257,0.84375,0.703125,0.65625,0.3515625,2.078125,2.039764881134033,1.931746482849121,0.00045,1.1,0.25,0.45,0.02,1776781974.7159421,,,,,,,,,,,,
59,0,58,A,A,A,0.0,0.749200165271759,0.031181838363409042,-2022.9556560516357,0.6343913078308105,0.6436521410942078,0.6443323493003845,0.6390105485916138,2.0229556560516357,0.05810527503490448,0.036974553018808365,0.09699435532093048,0.11089298129081726,0.04740162938833237,0.21033687889575958,0.6323521137237549,0.8125,0.6640625,0.6484375,0.35273438692092896,2.03125,2.0345582962036133,1.9375637769699097,0.00045,1.1,0.25,0.45,0.02,1776781974.725943,,,,,,,,,,,,
60,0,59,A,A,A,0.0,0.7161014080047607,0.016247360035777092,-1862.905740737915,0.6076823472976685,0.6180952787399292,0.6168045997619629,0.6160005331039429,1.862905740737915,0.05118613690137863,0.034818243235349655,0.08009093999862671,0.10126592963933945,0.03584858775138855,0.19303354620933533,0.6081078052520752,0.84375,0.6328125,0.6484375,0.35273438692092896,2.0078125,1.8952727317810059,1.8151817321777344,0.00045,1.1,0.25,0.45,0.02,1776781974.7420297,,,,,,,,,,,,
61,0,60,A,A,A,0.0,0.7344762682914734,0.015676362439990044,-2017.8885459899902,0.6253153681755066,0.6355990171432495,0.6345226764678955,0.6325311660766602,2.0178885459899902,0.05021090805530548,0.030583204701542854,0.08538542687892914,0.10091504454612732,0.026222579181194305,0.20626334846019745,0.6266133785247803,0.8203125,0.6640625,0.65625,0.3515625,2.0078125,2.0426321029663086,1.9572466611862183,0.00045,1.1,0.25,0.45,0.02,1776781974.7512693,,,,,,,,,,,,
62,0,61,A,A,A,0.0,0.7157630920410156,0.026602279394865036,-1916.3869619369507,0.6060181856155396,0.6115052700042725,0.6111246347427368,0.6088271141052246,1.9163869619369507,0.06233903020620346,0.03701841086149216,0.10638532787561417,0.10870034992694855,0.03604291379451752,0.21687419712543488,0.5998903512954712,0.8515625,0.6796875,0.6796875,0.3480468988418579,1.984375,1.946441888809204,1.8400566577911377,0.00045,1.1,0.25,0.45,0.02,1776781974.7654374,,,,,,,,,,,,
63,0,62,A,A,A,0.0,0.743333637714386,0.029756231233477592,-1988.1821870803833,0.631640613079071,0.6345700025558472,0.6337752938270569,0.6323480606079102,1.9881821870803833,0.06390321999788284,0.04301895946264267,0.1021290123462677,0.11673180013895035,0.04772224649786949,0.22330740094184875,0.6209490299224854,0.84375,0.6640625,0.640625,0.3539062738418579,2.0234375,2.047781467437744,1.9456524848937988,0.00045,1.1,0.25,0.45,0.02,1776781974.7754831,,,,,,,,,,,,
64,0,63,A,A,A,0.0,0.6436622738838196,0.01691722869873047,-1959.2673778533936,0.5509759783744812,0.5526125431060791,0.5522142052650452,0.5515710115432739,1.9592673778533936,0.05024568364024162,0.0343855619430542,0.07893191277980804,0.09678995609283447,0.0516267828643322,0.16724470257759094,0.5454052686691284,0.8125,0.703125,0.7265625,0.34101563692092896,1.875,1.980331301689148,1.9013993740081787,0.00045,1.1,0.25,0.45,0.02,1776781974.7881546,,,,,,,,,,,,
65,0,64,A,A,A,0.0,0.6413354873657227,0.018972136080265045,-1957.7982425689697,0.5507709980010986,0.550808846950531,0.5515620708465576,0.5472766160964966,1.9577982425689697,0.050975240767002106,0.035859428346157074,0.0799885094165802,0.09408929944038391,0.05301157385110855,0.16070564091205597,0.54285728931427,0.828125,0.7109375,0.71875,0.3421874940395355,1.890625,2.018979072570801,1.9389903545379639,0.00045,1.1,0.25,0.45,0.02,1776781974.79933,,,,,,,,,,,,
66,0,65,A,A,A,0.0,0.7562386989593506,0.03506127744913101,-2021.906852722168,0.6425794959068298,0.644682765007019,0.6443496942520142,0.642951250076294,2.021906852722168,0.0632866770029068,0.03959445282816887,0.10815654695034027,0.12584105134010315,0.05676089972257614,0.23789820075035095,0.6328895688056946,0.8125,0.5703125,0.6328125,0.3550781309604645,2.0390625,2.058816432952881,1.9506601095199585,0.00045,1.1,0.25,0.45,0.02,1776781974.8093343,,,,,,,,,,,,
67,0,66,A,A,A,0.0,0.7176850438117981,0.019842177629470825,-2081.6330909729004,0.6188029050827026,0.6218458414077759,0.6221266984939575,0.6195023655891418,2.0816330909729004,0.05789574235677719,0.040514927357435226,0.09023840725421906,0.07991050183773041,0.03461392968893051,0.15294288098812103,0.613861083984375,0.8828125,0.765625,0.7578125,0.3363281488418579,2.03125,2.091571807861328,2.001333475112915,0.00045,1.1,0.25,0.45,0.02,1776781974.8214672,,,,,,,,,,,,
68,0,67,A,A,A,0.0,0.657045304775238,0.015424800105392933,-1844.658374786377,0.5586726665496826,0.567533552646637,0.5656179189682007,0.5677890777587891,1.844658374786377,0.04729710519313812,0.031262896955013275,0.07698967307806015,0.09059230983257294,0.03054770827293396,0.1765596866607666,0.558358907699585,0.8515625,0.6953125,0.6875,0.34687501192092896,1.9140625,1.872967004776001,1.795977234840393,0.00045,1.1,0.25,0.45,0.02,1776781974.832672,,,,,,,,,,,,
69,0,68,A,A,A,0.0,0.6384264826774597,0.02041972056031227,-2070.162534713745,0.5436913967132568,0.5501787662506104,0.551488995552063,0.5430238246917725,2.070162534713745,0.04888457804918289,0.031358517706394196,0.0821000188589096,0.08842261135578156,0.027170564979314804,0.17948965728282928,0.542695939540863,0.875,0.6953125,0.7109375,0.3433593809604645,1.8671875,2.0819056034088135,1.9998056888580322,0.00045,1.1,0.25,0.45,0.02,1776781974.8457985,,,,,,,,,,,,
70,0,69,A,A,A,0.0,0.6989760398864746,0.021506844088435173,-2055.466651916504,0.6003325581550598,0.6035559773445129,0.6038650274276733,0.6004127264022827,2.055466651916504,0.056126393377780914,0.035035111010074615,0.09200505912303925,0.0872570127248764,0.03261815011501312,0.16725368797779083,0.5946338176727295,0.8671875,0.71875,0.75,0.33750003576278687,1.984375,2.0601601600646973,1.9681552648544312,0.00045,1.1,0.25,0.45,0.02,1776781974.8539162,,,,,,,,,,,,
71,0,70,A,A,A,0.0,0.6575766801834106,0.03547283634543419,-2104.9914360046387,0.5570093393325806,0.5609463453292847,0.5602384805679321,0.5578301548957825,2.1049914360046387,0.06003405526280403,0.03826504945755005,0.09891685098409653,0.09864209592342377,0.032725244760513306,0.196846604347229,0.5510287284851074,0.890625,0.6875,0.75,0.3374999761581421,1.90625,2.1446516513824463,2.0457348823547363,0.00045,1.1,0.25,0.45,0.02,1776781974.8662033,,,,,,,,,,,,
72,0,71,A,A,A,0.0,0.6984696984291077,0.01646614633500576,-2043.86568069458,0.6013548970222473,0.603388249874115,0.6035407185554504,0.6007056832313538,2.04386568069458,0.05282338708639145,0.03660130500793457,0.08260750770568848,0.09199675917625427,0.038667596876621246,0.17271915078163147,0.5972328186035156,0.8828125,0.703125,0.6796875,0.3480468988418579,1.953125,2.06673002243042,1.984122395515442,0.00045,1.1,0.25,0.45,0.02,1776781974.876206,,,,,,,,,,,,
73,0,72,A,A,A,0.0,0.6994969844818115,0.03560248017311096,-2118.396759033203,0.5984727144241333,0.6004394888877869,0.6014496088027954,0.5971624255180359,2.118396759033203,0.05915376543998718,0.03793400526046753,0.09768107533454895,0.09745506942272186,0.046362847089767456,0.1800304800271988,0.591783881187439,0.84375,0.7421875,0.7109375,0.3433593511581421,1.9765625,2.1257386207580566,2.02805757522583,0.00045,1.1,0.25,0.45,0.02,1776781974.8876033,,,,,,,,,,,,
74,0,73,A,A,A,0.0,0.6834468841552734,0.05694793164730072,-1889.531135559082,0.5821815133094788,0.5827000737190247,0.5861029028892517,0.573509693145752,1.889531135559082,0.061278585344552994,0.034166447818279266,0.11054319143295288,0.10618026554584503,0.044248878955841064,0.20988431572914124,0.5734343528747559,0.84375,0.6875,0.6640625,0.35039061307907104,1.9296875,1.893498182296753,1.7829550504684448,0.00045,1.1,0.25,0.45,0.02,1776781974.9001787,,,,,,,,,,,,
75,0,74,A,A,A,0.0,0.7359328866004944,0.02381032332777977,-2129.7097206115723,0.630390465259552,0.6338350176811218,0.6330273151397705,0.6313745379447937,2.1297097206115723,0.06076500192284584,0.03951781243085861,0.10012523829936981,0.09591169655323029,0.04122385010123253,0.1818464994430542,0.6243621110916138,0.84375,0.7109375,0.7109375,0.3433593809604645,2.0390625,2.1890769004821777,2.088951587677002,0.00045,1.1,0.25,0.45,0.02,1776781974.9101806,,,,,,,,,,,,
76,0,75,A,A,A,0.0,0.7402300238609314,0.026453334838151932,-2151.109457015991,0.6223165988922119,0.6295578479766846,0.629603385925293,0.6269311904907227,2.151109457015991,0.0646677166223526,0.03992582485079765,0.10586132109165192,0.12424886971712112,0.05418671667575836,0.22815535962581635,0.6171947717666626,0.828125,0.7109375,0.6328125,0.3550781309604645,2.0,2.2007503509521484,2.094888925552368,0.00045,1.1,0.25,0.45,0.02,1776781974.925062,,,,,,,,,,,,
77,0,76,A,A,A,0.0,0.6652497053146362,0.016537034884095192,-2067.7993297576904,0.5700325965881348,0.5755200982093811,0.5741169452667236,0.5749841928482056,2.0677993297576904,0.05249379575252533,0.03795207291841507,0.07912907004356384,0.07982385903596878,0.025041162967681885,0.15860331058502197,0.5680716037750244,0.875,0.703125,0.7109375,0.34335941076278687,1.9296875,2.1012191772460938,2.022090196609497,0.00045,1.1,0.25,0.45,0.02,1776781974.9376342,,,,,,,,,,,,
78,0,77,A,A,A,0.0,0.6458719968795776,0.035768430680036545,-1849.8408794403076,0.5499739646911621,0.5512984991073608,0.5526952743530273,0.5443902611732483,1.8498408794403076,0.05659094080328941,0.03346087038516998,0.09954778850078583,0.09990871697664261,0.03415588289499283,0.20420719683170319,0.5412087440490723,0.8671875,0.734375,0.6875,0.34687501192092896,1.8828125,1.8715026378631592,1.771954894065857,0.00045,1.1,0.25,0.45,0.02,1776781974.9476352,,,,,,,,,,,,
79,0,78,A,A,A,0.0,0.7374140024185181,0.02900555171072483,-2108.485221862793,0.626538097858429,0.6345295906066895,0.6355810165405273,0.6284046173095703,2.108485221862793,0.057369064539670944,0.03457086533308029,0.0978933721780777,0.1045844703912735,0.04842168092727661,0.19022725522518158,0.6242416501045227,0.8203125,0.703125,0.6640625,0.35039061307907104,2.0390625,2.1570611000061035,2.0591676235198975,0.00045,1.1,0.25,0.45,0.02,1776781974.9592936,,,,,,,,,,,,
80,0,79,A,A,A,0.0,0.746350884437561,0.03138964995741844,-1992.6365613937378,0.6333827376365662,0.6376910209655762,0.6398792862892151,0.6302930116653442,1.9926365613937378,0.06262645125389099,0.03775504231452942,0.10894276946783066,0.11750596761703491,0.06778236478567123,0.20095235109329224,0.6268803477287292,0.7890625,0.7421875,0.7109375,0.3433593809604645,2.0390625,2.00339412689209,1.8944511413574219,0.00045,1.1,0.25,0.45,0.02,1776781974.9665616,,,,,,,,,,,,
81,0,80,A,A,A,0.0,0.7449943423271179,0.02187401056289673,-2013.6303901672363,0.6410622596740723,0.6418968439102173,0.6444281935691833,0.635428786277771,2.0136303901672363,0.05419380962848663,0.03548670932650566,0.09054513275623322,0.10936743021011353,0.06889636814594269,0.17999574542045593,0.6339917778968811,0.734375,0.6328125,0.6328125,0.3550781011581421,2.0390625,2.054110050201416,1.9635648727416992,0.00045,1.1,0.25,0.45,0.02,1776781974.981994,,,,,,,,,,,,
82,0,81,A,A,A,0.0,0.6255762577056885,0.02768024429678917,-1800.831913948059,0.535082221031189,0.5349513292312622,0.5353714227676392,0.5300742983818054,1.800831913948059,0.05399797856807709,0.03260396420955658,0.09332086145877838,0.09412922710180283,0.029208507388830185,0.1951478123664856,0.5263537168502808,0.859375,0.703125,0.7109375,0.34335941076278687,1.8515625,1.8035058975219727,1.710185170173645,0.00045,1.1,0.25,0.45,0.02,1776781974.9931228,,,,,,,,,,,,
83,0,82,A,A,A,0.0,0.7178789973258972,0.02064848318696022,-2011.1088752746582,0.6136999726295471,0.6179202795028687,0.619283139705658,0.6130732297897339,2.011108875274658,0.05448829382658005,0.03583381325006485,0.08880756795406342,0.10368401557207108,0.04709497094154358,0.19168803095817566,0.6105203628540039,0.8515625,0.6640625,0.640625,0.3539062738418579,1.9921875,2.0368852615356445,1.9480775594711304,0.00045,1.1,0.25,0.45,0.02,1776781975.0046701,,,,,,,,,,,,
84,0,83,A,A,A,0.0,0.6869936585426331,0.019041363149881363,-2174.835205078125,0.576816201210022,0.5867248773574829,0.5851704478263855,0.5866880416870117,2.174835205078125,0.055172406136989594,0.03867506608366966,0.08409279584884644,0.1132199764251709,0.053246188908815384,0.19931556284427643,0.5765222907066345,0.8203125,0.6640625,0.6640625,0.35039061307907104,1.921875,2.211648464202881,2.1275553703308105,0.00045,1.1,0.25,0.45,0.02,1776781975.0154855,,,,,,,,,,,,
85,0,84,A,A,A,0.0,0.7292795181274414,0.012397462502121925,-1870.258092880249,0.6225950121879578,0.632613480091095,0.6315689086914062,0.6315207481384277,1.870258092880249,0.047987960278987885,0.032705701887607574,0.07620598375797272,0.09704779088497162,0.043208204209804535,0.17367546260356903,0.6228902339935303,0.859375,0.671875,0.6953125,0.345703125,2.0078125,1.9169914722442627,1.8407855033874512,0.00045,1.1,0.25,0.45,0.02,1776781975.025489,,,,,,,,,,,,
86,0,85,A,A,A,0.0,0.7101930975914001,0.01750783994793892,-1851.5759706497192,0.6117449998855591,0.6173538565635681,0.6184858083724976,0.6111825704574585,1.8515759706497192,0.051889874041080475,0.03420744091272354,0.08404166996479034,0.07995355129241943,0.024273958057165146,0.1586272418498993,0.610951840877533,0.8671875,0.7421875,0.6953125,0.345703125,1.9921875,1.9051645994186401,1.8211228847503662,0.00045,1.1,0.25,0.45,0.02,1776781975.0380642,,,,,,,,,,,,
87,0,86,A,A,A,0.0,0.7214838266372681,0.01982823573052883,-1895.0263261795044,0.6190482378005981,0.6247862577438354,0.6258113980293274,0.6209770441055298,1.8950263261795044,0.05268530175089836,0.03217979520559311,0.08886066824197769,0.09156590700149536,0.050545938313007355,0.15655991435050964,0.6161400079727173,0.7890625,0.6875,0.7265625,0.34101563692092896,2.0234375,1.9190943241119385,1.8302335739135742,0.00045,1.1,0.25,0.45,0.02,1776781975.049302,,,,,,,,,,,,
88,0,87,A,A,A,0.0,0.7676650881767273,0.03070119582116604,-2021.21901512146,0.6535449028015137,0.6565242409706116,0.6595516204833984,0.647591769695282,2.02121901512146,0.06643933057785034,0.04061248153448105,0.11347910761833191,0.11464636027812958,0.05469902604818344,0.20938017964363098,0.6460405588150024,0.796875,0.6875,0.671875,0.3492187559604645,2.0625,2.0731678009033203,1.9596887826919556,0.00045,1.1,0.25,0.45,0.02,1776781975.0593047,,,,,,,,,,,,
89,0,88,A,A,A,0.0,0.7431870102882385,0.0188056081533432,-1868.660569190979,0.6390640735626221,0.6399890780448914,0.6407644748687744,0.6353268027305603,1.868660569190979,0.05870727077126503,0.03648625314235687,0.09825126826763153,0.10224804282188416,0.035139307379722595,0.20442062616348267,0.6310080885887146,0.8515625,0.65625,0.6796875,0.3480468690395355,2.015625,1.9238572120666504,1.825605869293213,0.00045,1.1,0.25,0.45,0.02,1776781975.071791,,,,,,,,,,,,
90,0,89,A,A,A,0.0,0.7575932145118713,0.020493734627962112,-2013.690710067749,0.6536588668823242,0.6585178375244141,0.6590611934661865,0.654460608959198,2.013690710067749,0.0545075498521328,0.03488847240805626,0.08955010771751404,0.08707353472709656,0.029866736382246017,0.17023038864135742,0.6518948078155518,0.875,0.65625,0.6640625,0.35039061307907104,2.078125,2.0315704345703125,1.9420201778411865,0.00045,1.1,0.25,0.45,0.02,1776781975.086335,,,,,,,,,,,,
91,0,90,A,A,A,0.0,0.6882608532905579,0.023914972320199013,-1916.2957668304443,0.5912717580795288,0.5959997177124023,0.5968270897865295,0.591134786605835,1.9162957668304443,0.05554787442088127,0.03895307704806328,0.0844992995262146,0.07796025276184082,0.024541636928915977,0.15403717756271362,0.5886531472206116,0.921875,0.734375,0.7265625,0.34101563692092896,1.96875,1.9662394523620605,1.8817399740219116,0.00045,1.1,0.25,0.45,0.02,1776781975.0979123,,,,,,,,,,,,
92,0,91,A,A,A,0.0,0.7235422730445862,0.014284679666161537,-1893.8934803009033,0.6315610408782959,0.6327329277992249,0.6344486474990845,0.6274101734161377,1.8938934803009033,0.051512930542230606,0.034714147448539734,0.08368006348609924,0.06794571876525879,0.03304262459278107,0.12500321865081787,0.6273180842399597,0.8203125,0.75,0.7578125,0.3363281190395355,2.03125,1.9361006021499634,1.8524203300476074,0.00045,1.1,0.25,0.45,0.02,1776781975.108488,,,,,,,,,,,,
93,0,92,A,A,A,0.0,0.7538992762565613,0.028133077546954155,-2147.749423980713,0.6422629356384277,0.6454477310180664,0.6464805603027344,0.6388717293739319,2.147749423980713,0.06577184796333313,0.04206797108054161,0.10822765529155731,0.10861879587173462,0.032431188970804214,0.2219497561454773,0.6360841989517212,0.890625,0.625,0.671875,0.34921878576278687,2.0390625,2.217392921447754,2.1091651916503906,0.00045,1.1,0.25,0.45,0.02,1776781975.1213374,,,,,,,,,,,,
94,0,93,A,A,A,0.0,0.7154138088226318,0.01663138158619404,-1925.0684976577759,0.6151604056358337,0.616445004940033,0.6157108545303345,0.6131066083908081,1.9250684976577759,0.05620096996426582,0.04070540517568588,0.08766338229179382,0.09734851121902466,0.03402586653828621,0.1924651861190796,0.6098899841308594,0.8671875,0.609375,0.6640625,0.35039061307907104,1.96875,1.9986308813095093,1.9109673500061035,0.00045,1.1,0.25,0.45,0.02,1776781975.1316667,,,,,,,,,,,,
95,0,94,A,A,A,0.0,0.6957994699478149,0.018272286280989647,-1954.5377492904663,0.6033921241760254,0.602156400680542,0.6032263040542603,0.5975971817970276,1.9545377492904663,0.05454904958605766,0.03705433011054993,0.08543041348457336,0.08379264175891876,0.033828116953372955,0.15956255793571472,0.5947532057762146,0.859375,0.6796875,0.6953125,0.345703125,1.9921875,1.975637674331665,1.890207052230835,0.00045,1.1,0.25,0.45,0.02,1776781975.142503,,,,,,,,,,,,
96,0,95,A,A,A,0.0,0.6602268815040588,0.017911165952682495,-1765.8476829528809,0.5731501579284668,0.5728353261947632,0.5759534239768982,0.5654388666152954,1.7658476829528809,0.04753991216421127,0.028408851474523544,0.08220823854207993,0.0807122141122818,0.040328238159418106,0.14809930324554443,0.5684848427772522,0.8125,0.7265625,0.734375,0.33984375,1.90625,1.819275975227356,1.737067699432373,0.00045,1.1,0.25,0.45,0.02,1776781975.1502786,,,,,,,,,,,,
97,0,96,A,A,A,0.0,0.6290318965911865,0.01919759064912796,-1985.2969646453857,0.5403821468353271,0.5411131978034973,0.5429655313491821,0.5352896451950073,1.9852969646453857,0.05452529340982437,0.034267645329236984,0.08876962214708328,0.08031437546014786,0.03459608554840088,0.14881552755832672,0.5348801612854004,0.8671875,0.75,0.734375,0.33984375,1.859375,1.9995975494384766,1.9108279943466187,0.00045,1.1,0.25,0.45,0.02,1776781975.1656423,,,,,,,,,,,,
